frame_id,force,position,velocity,energy,file_id,file,timestep,displacement,directory,charge density at t=-4.00,charge density at t=-3.00,charge density at t=-2.00,charge density at t=-1.00,charge density at t=-0.50,charge density at t=0.00,charge density at t=0.50,charge density at t=1.00,charge density at t=2.00,AGNI projected eta=8.00e-01,AGNI projected eta=1.23e+00,AGNI projected eta=1.88e+00,AGNI projected eta=2.89e+00,AGNI projected eta=4.43e+00,AGNI projected eta=6.80e+00,AGNI projected eta=1.04e+01,AGNI projected eta=1.60e+01,ion-ion repulsion,velocity_mag,force_fit
3746,0.08946275710940423,[19.40529973 22.39887623  1.85206031],[0.31085441 0.3173462  0.2215345 ],-854.96047816,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3746,26.994031583404727,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.80138430899978,-3.895678438182094,-4.054179981126065,-4.207444361297581,-4.260107614036235,-4.282742377351998,-4.270411583363373,-4.217896576272623,-3.9890847924080903,7.195198836089005e-07,0.0014816567097446264,0.023236159726800612,0.02813380286485968,0.01931161771084099,0.018311866731136967,0.01796525398645855,0.01727122949122162,-0.2892100516600292,0.49640367601493257,0.087214164
3747,0.09011424196688292,[19.40979748 22.40346791  1.85526569],[0.31085392 0.31734577 0.22153422],-854.95980801,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3747,27.001214009772458,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8019904510328137,-3.8976591718867457,-4.056498576238727,-4.209169349099724,-4.261164872648224,-4.283102399587897,-4.269693827411858,-4.216012856064405,-3.9843937638529585,6.96055718064106e-07,0.0014572419452965476,0.02281492552700253,0.02675910404430089,0.017714896637925148,0.017022969318667806,0.016794703120724425,0.016202195537047843,-0.27915848417036476,0.49640296931753713,0.08790123
3748,0.09076752008064376,[19.41429522 22.40805958  1.85847106],[0.31085343 0.31734534 0.22153393],-854.95913317,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3748,27.00839641904526,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8026445347100184,-3.8996779697263566,-4.058843559945109,-4.210909264630769,-4.262231271699009,-4.283464585039328,-4.268973842255211,-4.214124596232608,-3.9797062578568814,6.732133600998336e-07,0.0014328251976830574,0.022390042682817923,0.02537639561167232,0.016110441917025,0.01572756068847373,0.015618124235112574,0.015127657865954288,-0.2691307293974416,0.4964022581573591,0.08858382
3749,0.09142253788171233,[19.41879296 22.41265125  1.86167644],[0.31085294 0.3173449  0.22153364],-854.95845364,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3749,27.015578832784847,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8033466225521644,-3.9017349355879887,-4.061214930368144,-4.21266395327118,-4.263306594138609,-4.283828676412901,-4.268251363510138,-4.212231552008626,-3.9750220356834385,6.50980186559318e-07,0.0014084072625410926,0.02196153515165561,0.023985752503644587,0.014498341692959904,0.01442571082488151,0.01443555551260389,0.014047573550700918,-0.2590426827393398,0.49640154060428054,0.089268826
3750,0.09207922906981879,[19.42329069 22.41724291  1.86488181],[0.31085244 0.31734446 0.22153334],-854.95776941,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3750,27.022761229429484,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8040967267298935,-3.903830125448399,-4.063612645076544,-4.214433227050021,-4.26439059813728,-4.28419440145352,-4.267526127343045,-4.2100300199552345,-3.970340918676183,6.293438055389046e-07,0.0013839890814422492,0.02152943174261834,0.022587266529761483,0.012878703659398234,0.013117504285321368,0.013247021305507763,0.012961804617729895,-0.2488950060631818,0.4964008123262902,0.089953534
3751,0.09273749530592623,[19.42778841 22.42183456  1.86808717],[0.31085194 0.31734402 0.22153304],-854.95708045,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3751,27.029943608979156,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8048949244519403,-3.9059636392293564,-4.066036689919753,-4.216216918429537,-4.265483056329946,-4.284561494848308,-4.266797865833215,-4.207387243116298,-3.9656626684454044,6.082917265856357e-07,0.0013595713291755431,0.02109375777395342,0.0211810168732952,0.011251620516198449,0.011803015805702614,0.012052588923477244,0.0118704120125351,-0.2386882709084924,0.4964000840483064,0.09063443
3752,0.09339726235540977,[19.43228612 22.42642621  1.87129253],[0.31085145 0.31734357 0.22153274],-854.95638677,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3752,27.03712598229886,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8057413577184533,-3.9080587451072133,-4.068487095577617,-4.218014885859518,-4.2665837586199675,-4.284929701658,-4.265988006928464,-4.204743101786802,-3.960987050466153,5.87811403717695e-07,0.0013351544525154451,0.02065453611874391,0.019767074301672256,0.009617174936541772,0.010482312133311945,0.010852320071078158,0.010773456613430136,-0.22842298702387964,0.4963993556395445,0.09130203
3753,0.09405842148118367,[19.43678383 22.43101785  1.87449788],[0.31085094 0.31734312 0.22153244],-854.95568835,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3753,27.04430834477171,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8066359583907463,-3.9099157791742716,-4.070963771909759,-4.219826908025481,-4.267692439110458,-4.285298736412309,-4.26454650578014,-4.202097346431802,-3.95631391722565,5.678905702118579e-07,0.001310739172919845,0.020211798481052444,0.0183455425773543,0.00797548844428044,0.009155491323534921,0.009646307527539236,0.009671035977893263,-0.21809989139209957,0.4963986147065396,0.09189027
3754,0.0947208581614647,[19.44128152 22.43560948  1.87770323],[0.31085044 0.31734267 0.22153213],-854.95498518,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3754,27.051490688349954,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8075789576134156,-3.9118081007646865,-4.073466788911201,-4.221652865248875,-4.268808903535336,-4.285668354825808,-4.263103771970691,-4.199449699327012,-3.9516201428643956,5.485167396703043e-07,0.0012863256656909779,0.019765566083274604,0.016916486084274453,0.006326635742555026,0.00782261388728324,0.008434610096044824,0.008563216735323021,-0.20771944608025758,0.4963978755728709,0.09247621
3755,0.09538446635017767,[19.44577922 22.44020111  1.88090858],[0.31084993 0.31734221 0.22153182],-854.95427724,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3755,27.0586730381945,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.808570365936592,-3.9137356906119396,-4.075996093528568,-4.22349255421281,-4.2699328941889405,-4.285505600071288,-4.261659499928656,-4.196799887638326,-3.9467742946876965,5.296776429961996e-07,0.001261914293541215,0.01931586698254854,0.01547999532167816,0.004670722462540163,0.00648376513333278,0.007217309031088271,0.007450085994154011,-0.19728229190672736,0.49639712378417483,0.09317713
3756,0.09604912499361332,[19.4502769  22.44479273  1.88411392],[0.31084942 0.31734175 0.2215315 ],-854.95356454,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3756,27.065855364695835,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8096103267385106,-3.9156986238336104,-4.078551699703427,-4.225345818623488,-4.271064193906107,-4.285221241249831,-4.260213421567016,-4.194147668816324,-3.9419168000203237,5.113610239770016e-07,0.0012375052332618127,0.018862727620769713,0.014036154590009384,0.003007846538273994,0.005139024233223151,0.005994480053337557,0.006331725831243168,-0.1867890245094836,0.49639636753268945,0.09390112
3757,0.09671474898996539,[19.45477458 22.44938435  1.88731926],[0.31084891 0.31734129 0.22153119],-854.95284707,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3757,27.07303769121527,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8106988971569455,-3.9176969055777713,-4.081133570092803,-4.227212469364724,-4.271897365072703,-4.284877174210482,-4.25876524223287,-4.191492772065276,-3.937064524322252,4.935546665975036e-07,0.001213098555939393,0.018406174582126428,0.0125850497460144,0.0013381078826216859,0.0037884719050007135,0.004766200269944095,0.005208219601737681,-0.17624024698343807,0.49639561574400337,0.0946167
3758,0.09738123231279616,[19.45927224 22.45397595  1.89052459],[0.31084839 0.31734082 0.22153087],-854.95212482,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3758,27.08021998797503,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.811743973708532,-3.919730619984001,-4.083741721781687,-4.229092338597168,-4.2724505245262,-4.2844257856403924,-4.257314685960534,-4.188834958812482,-3.9322172880239026,4.7624649182250295e-07,0.0011886943036915358,0.0179462353380086,0.011126768267549264,-0.00033839221828846746,0.0024321900619560808,0.003532547925143402,0.0040796517530706025,-0.16563657491793324,0.4963948468374963,0.09534045
3759,0.09804849653174318,[19.46376991 22.45856756  1.89372992],[0.31084787 0.31734035 0.22153054],-854.95139777,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3759,27.08740229741746,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.81262554146519,-3.921799828179784,-4.086376157741669,-4.230871433017257,-4.273010883669821,-4.283976884763442,-4.255861454393847,-4.1861739500501045,-3.9273748195335285,4.5942434896273306e-07,0.00116429222173489,0.01748293365910306,0.00966138624042693,-0.002021565645356659,0.0010702499610487002,0.0022935915745650403,0.002946097888840959,-0.15497853866619807,0.49639407346819825,0.09607049
3760,0.09871646260533916,[19.46826756 22.46315915  1.89693524],[0.31084735 0.31733988 0.22153021],-854.95066594,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3760,27.094584577100182,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8135519967771208,-3.9239045612280914,-4.088790654447104,-4.23225407855362,-4.273578171795345,-4.283530184371885,-4.254405282845541,-4.18345141472915,-3.9225369288746164,4.4307632997750926e-07,0.0011398922272192076,0.017016299322870795,0.0081890002705292,-0.003711300586167062,-0.00029725802734696747,0.0010494171348218102,0.0018076494748955733,-0.14426681236663114,0.4963933000989045,0.09679576
3761,0.09938507099706312,[19.47276521 22.46775074  1.90014056],[0.31084683 0.3173394  0.22152989],-854.9499293,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3761,27.10176685680095,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.814523392912431,-3.9260448854501253,-4.091210503651367,-4.233648971378663,-4.274152117765222,-4.283085385420165,-4.2529458840985255,-4.180579036280107,-3.917703376355537,4.271904568221164e-07,0.001115493908489609,0.016546357236152148,0.006709690831104991,-0.005407504033885638,-0.001670258702084709,-0.00019990324601021735,0.0006643854257607897,-0.13350195293530012,0.4963925247994988,0.0975165
3762,0.1000542808059185,[19.47726285 22.47234232  1.90334587],[0.3108463  0.31733892 0.22152955],-854.94918787,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3762,27.10894911940657,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8154562653079593,-3.9282208787459965,-4.093655176999099,-4.235055899824429,-4.274732447449244,-4.282642193368533,-4.251482986546881,-4.177705624103403,-3.9128739973485,4.1175493000269463e-07,0.0010910969062640711,0.016073135499138674,0.005223549156603648,-0.007110070762733796,-0.0030486669784453805,-0.0014542884225294832,-0.00048360710057050813,-0.12268459204783663,0.49639173431238653,0.09823593
3763,0.10072403243860314,[19.48176048 22.47693389  1.90655118],[0.31084577 0.31733844 0.22152922],-854.94844163,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3763,27.116131369365633,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8163475272022542,-3.930432574333599,-4.096124614269602,-4.236474647429253,-4.275318890226017,-4.2822003185567565,-4.249937281289154,-4.174830931475702,-3.9080485534883658,3.9675797239307105e-07,0.0010667006932897208,0.015596661227501736,0.0037306640113187843,-0.008818898332785067,-0.004432401606709676,-0.0027136970121481876,-0.0016363888646741737,-0.11181534027714074,0.49639094828807556,0.09894668
3764,0.1013943086580593,[19.4862581  22.48152546  1.90975649],[0.31084524 0.31733795 0.22152888],-854.94769057,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3764,27.123313613094503,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8172810167648006,-3.93268011276285,-4.098384002945978,-4.237905028402311,-4.275911188239439,-4.281759473182709,-4.24822456853709,-4.17195471618511,-3.9032268493586044,3.8218786687370114e-07,0.0010423045644726498,0.01511695893591483,0.0022311137983189295,-0.010533896870198949,-0.005821391871469278,-0.003978109182670599,-0.0027940780042178003,-0.10089473595345748,0.49639015140805776,0.09963902
3765,0.10206507677809011,[19.49075572 22.48611702  1.91296179],[0.3108447  0.31733747 0.22152854],-854.94693471,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3765,27.130495845976373,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8182566284095643,-3.934963463120412,-4.1005249690958445,-4.239346777722773,-4.276509033107354,-4.28131934484109,-4.246510168676671,-4.169076744957857,-3.898408699279619,3.6803310788477005e-07,0.0010179079823106917,0.014634060052375459,0.0007250035356105645,-0.012254945069106078,-0.007215539759199525,-0.0052474318392777145,-0.003956576842468948,-0.08992349868353676,0.4963893546588429,0.100330226
3766,0.1027362945411372,[19.49525333 22.49070857  1.91616708],[0.31084416 0.31733697 0.22152819],-854.94617402,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3766,27.13767806176303,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8192745189314823,-3.93728281582109,-4.1026889085512845,-4.240799725331215,-4.277112176886949,-4.2807777182796904,-4.2447938218208705,-4.166196774047611,-3.8935938971569386,3.54282148743915e-07,0.0009935100279727799,0.014147987873058822,-0.0007875940205922258,-0.013981960205955627,-0.00861477812225434,-0.006521599530550392,-0.00512381203359858,-0.07890212642078742,0.49638854066100535,0.10103943
3767,0.1034079313523971,[19.49975093 22.49530011  1.91937237],[0.31084362 0.31733648 0.22152784],-854.94540852,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3767,27.14486026490308,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.820334624583788,-3.9396381747610527,-4.104875711129607,-4.2422636344864975,-4.277720337962714,-4.280061657749205,-4.243075283039503,-4.163314584611253,-3.8887822536729577,3.409235680728198e-07,0.0009691098451380272,0.013658771954314924,-0.0023065790826398438,-0.01571482728537904,-0.010019014033082828,-0.007800523522378875,-0.006295689091146179,-0.0678312952731681,0.4963877330560863,0.10178327
3768,0.10407994828315296,[19.50424852 22.49989165  1.92257765],[0.31084307 0.31733598 0.22152749],-854.94463819,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3768,27.152042457364246,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8214369956732246,-3.942021279946679,-4.107085332932079,-4.243738294250607,-4.278333243899257,-4.279347347634495,-4.241272885184535,-4.160429954882161,-3.88397360237419,3.279460320338054e-07,0.0009447064368194028,0.01316643944136696,-0.0038318624893771947,-0.017453444222008962,-0.011428164854741144,-0.009084124356849747,-0.007472121914982509,-0.05671160951315649,0.4963869127961427,0.102513276
3769,0.1047523004855048,[19.5087461  22.50448318  1.92578293],[0.31084253 0.31733548 0.22152714],-854.94386304,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3769,27.159224637178767,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.822581706385317,-3.9441757229960954,-4.109317731532551,-4.245223496363986,-4.278824978354168,-4.278634508771841,-4.239424770782173,-4.157542640509092,-3.8791677189112224,3.15338290569511e-07,0.0009202986804649662,0.012671016098074311,-0.005363361045772167,-0.01919771627932493,-0.012842153800896197,-0.01037232784293089,-0.008653029156488577,-0.045543632018887406,0.49638609879831536,0.10322081
3770,0.10542493849864931,[19.51324368 22.50907471  1.9289882 ],[0.31084197 0.31733497 0.22152678],-854.94308306,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3770,27.166406812562567,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8237687456167593,-3.9463641066829416,-4.1115728250839325,-4.2467190018719005,-4.279140898842595,-4.2779228550926325,-4.237575322391758,-4.154652437543322,-3.8743644807397897,3.030892091404518e-07,0.0008958854628720357,0.012172531545140294,-0.006900974813506845,-0.020947528748165578,-0.01426088813444862,-0.011665045445905227,-0.00983831662820108,-0.03432803542515199,0.49638526142055245,0.10391512
3771,0.10609780660554786,[19.51774125 22.51366622  1.93219347],[0.31084142 0.31733447 0.22152642],-854.94229824,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3771,27.17358896888337,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8249981824188257,-3.948586517320397,-4.113850558093351,-4.248224596615721,-4.279462016654772,-4.2772121136102825,-4.235724268195237,-4.15175910857376,-3.8695636578055175,2.9118772579860665e-07,0.0008714655133989251,0.011671012545936502,-0.008444616896328876,-0.022702782893880225,-0.015684288272345207,-0.012962210790145636,-0.011027941932235828,-0.02306540482686158,0.4963844366978216,0.10460641
3772,0.10677085979707758,[19.52223881 22.51825773  1.93539874],[0.31084086 0.31733396 0.22152606],-854.9415086,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3772,27.180771118973837,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.826270070444084,-3.9508430523274547,-4.116150887962413,-4.249590620095671,-4.2797880791451695,-4.276502018352017,-4.233871357464391,-4.148862457402664,-3.864765117350545,2.79622825041873e-07,0.0008470374352942015,0.011166486631744178,-0.009994194550922266,-0.024463372755109427,-0.017112268819155594,-0.014263749512835584,-0.012221846811074572,-0.01175635839644485,0.496383599320067,0.10529425
3773,0.10744405262626086,[19.52673636 22.52284923  1.93860399],[0.3108403  0.31733344 0.22152569],-854.94071412,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3773,27.187953247520333,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8274561364180646,-3.953133823317525,-4.11847376600083,-4.250786251503346,-4.280118815880115,-4.2757922813411104,-4.232016312658015,-4.145962253932849,-3.859968678596697,2.683836582056924e-07,0.000822599840927416,0.010658981463640268,-0.01154961802403083,-0.026229196605149305,-0.01854474730226115,-0.015569582222417472,-0.013419944959178833,-0.00040149902421961393,0.49638275108659824,0.105985604
3774,0.10811732482294563,[19.5312339  22.52744073  1.94180925],[0.31083973 0.31733293 0.22152532],-854.93991481,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3774,27.195135374285098,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8285207910588324,-3.9554588635555707,-4.120819105277718,-4.251991729627382,-4.280453974317382,-4.275082645071845,-4.2301588944045605,-4.143058310085106,-3.855174190737395,2.5745936134142706e-07,0.0007981511525629498,0.01014852585043524,-0.013110787689736312,-0.02800014040302819,-0.019981631563774534,-0.016879620860758164,-0.014622142294529766,0.010998515017647328,0.4963819029839426,0.10668006
3775,0.10879064237178496,[19.53573144 22.53203221  1.94501449],[0.31083916 0.31733241 0.22152495],-854.93911067,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3775,27.202317479337765,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8296282594664626,-3.9578182904012227,-4.123186851106562,-4.253206814574436,-4.280793266613984,-4.274372804997986,-4.228298810511685,-4.140150382922072,-3.85038146409003,2.4683928789918266e-07,0.0007736898555264899,0.009635147646202437,-0.01467761423022464,-0.029776103351404095,-0.021422840384713874,-0.018193800463616332,-0.01582840662217207,0.022443084391895712,0.49638104848837267,0.10737201
3776,0.10946396164194463,[19.54022897 22.53662369  1.94821974],[0.31083859 0.31733188 0.22152458],-854.93830169,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3776,27.20949958260868,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.830778626090248,-3.9602122467567784,-4.125576992017319,-4.254431325577852,-4.281136467087379,-4.273662519359611,-4.226435829114827,-4.137238285656175,-3.845590346135651,2.365126997866065e-07,0.0007492140884738655,0.009118872267362906,-0.01625001156664298,-0.031556987880085305,-0.02286829700479046,-0.019512099426741415,-0.017038866475546196,0.03393164607472645,0.4963801875998869,0.10806068
3777,0.11013724385616813,[19.54472649 22.54121516  1.95142497],[0.31083801 0.31733136 0.2215242 ],-854.93748787,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3777,27.216681664335546,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8319718566345315,-3.9626407609753667,-4.127989412294318,-4.255665000091257,-4.281483284267505,-4.272951499662667,-4.224569692498103,-4.134321824391052,-3.8408007152036876,2.2646910265347002e-07,0.0007247222400874529,0.00859973202987304,-0.01782787019212065,-0.03334266929898434,-0.024317900738343966,-0.020834426918017686,-0.018253441534274287,0.04548953743490872,0.4963793223794175,0.10874786
3778,0.11081044978766631,[19.549224   22.54580663  1.9546302 ],[0.31083743 0.31733083 0.22152382],-854.93666922,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3778,27.223863739831963,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.833208087635739,-3.9651040050452924,-4.130229777974903,-4.256907648851208,-4.281833479336003,-4.272239487337018,-4.222700148905488,-4.1314007889956486,-3.8355146889141984,2.166979490030638e-07,0.0007002123053229859,0.00807775139786265,-0.019411109484070432,-0.03513305698781351,-0.025771578029925354,-0.022160711261396147,-0.019472052258743794,0.05706412560812824,0.49637845076603215,0.10942831
3779,0.11148353173948727,[19.5537215  22.55039808  1.95783543],[0.31083685 0.3173303  0.22152344],-854.93584574,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3779,27.231045796265324,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8344873416368173,-3.96760205078254,-4.132326354592001,-4.258159028701624,-4.282186774914027,-4.271526202133823,-4.22082694193145,-4.128384294194643,-3.830060259297768,2.0718885612297785e-07,0.0006756824173890307,0.007552960341534557,-0.020999628731571428,-0.03692803692418312,-0.027229236498625364,-0.023490863706524565,-0.020694603523696252,0.06868078609471659,0.4963775791526508,0.11010464
3780,0.11215646357223882,[19.55821899 22.55498953  1.96104065],[0.31083626 0.31732977 0.22152306],-854.93501742,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3780,27.23822784201953,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.835809660799171,-3.9701349957698526,-4.134443875224719,-4.259418912569952,-4.282542909554482,-4.2708113804377845,-4.2189498333544675,-4.125357715708536,-3.824613966474471,1.979314618937634e-07,0.0006511305423865986,0.007025387832619213,-0.022593328846107527,-0.03872749683853177,-0.02869078523801504,-0.02482479687206563,-0.021921001482243848,0.08033887108304358,0.49637670127716926,0.11077749
3781,0.11282917806940199,[19.56271648 22.55958097  1.96424586],[0.31083567 0.31732923 0.22152267],-854.93418428,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3781,27.24540987692653,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.83717518652267,-3.972703008289328,-4.136582276950291,-4.260576876616799,-4.282901614989053,-4.270094739365583,-4.2170685554513065,-4.122326987584545,-3.8191755485230776,1.8891549235709094e-07,0.0006265545442590558,0.006495060065823367,-0.02419212410076642,-0.040531340768599,-0.030156146309613285,-0.026162435053380097,-0.02315116283209493,0.09203782043962806,0.49637581254596874,0.11144688
3782,0.11350164071792228,[19.56721396 22.5641724   1.96745107],[0.31083507 0.3173287  0.22152228],-854.9333463,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3782,27.252591899186744,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8385839019085353,-3.9753061330503634,-4.138741425602386,-4.261638262460172,-4.283262628448218,-4.269376023838221,-4.215182885091112,-4.119182510233146,-3.8137448080909078,1.8013072153279239e-07,0.0006019522832832662,0.005962008296869841,-0.025795905971533844,-0.0423394455551182,-0.03162522006553916,-0.027503682944802793,-0.02438498648750639,0.10377692612001269,0.49637492394559307,0.11211055
3783,0.11417379950479634,[19.57171143 22.56876383  1.97065627],[0.31083447 0.31732815 0.22152189],-854.93250349,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3783,27.25977391076773,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.840036004505777,-3.977922719308517,-4.140921285606973,-4.262708704099408,-4.2836256990819574,-4.268654967754729,-4.213292570934301,-4.115393588195981,-3.808321500233311,1.715669745434303e-07,0.0005773214235672798,0.00542625781139102,-0.027404591954939543,-0.04415171933285279,-0.033097931834429016,-0.028848467781612434,-0.02562239178566113,0.11555565362136933,0.4963740225593755,0.11275943
3784,0.11484559392320694,[19.57620889 22.57335525  1.97386147],[0.31083387 0.31732761 0.22152149],-854.93165586,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3784,27.26695590970189,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.841531526808974,-3.98011154133277,-4.143121737996589,-4.263787960105499,-4.283990555476179,-4.26793130344227,-4.211397375361526,-4.111605606664256,-3.8029054132907074,1.632141505603875e-07,0.0005526596640819371,0.004887838742130268,-0.02901807869937496,-0.04596804549612644,-0.03457418716375861,-0.030196698923025185,-0.02686328182747705,0.12737333138812942,0.4963731231032852,0.11338987
3785,0.11551696833289775,[19.58070634 22.57794665  1.97706666],[0.31083326 0.31732706 0.22152109],-854.9308034,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,3785,27.274137885124276,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.8430705493287403,-3.9821957590012453,-4.14534267510787,-4.26487578905154,-4.284356920490936,-4.267204756800079,-4.208867527120106,-4.107818310694422,-3.797496350708863,1.5506221676460982e-07,0.0005279646602732027,0.004346781100336638,-0.03063626482186188,-0.04778831005809465,-0.03605389364142907,-0.03154828754193086,-0.028107561313836155,0.13922929972528514,0.496372210992174,0.113947116
